days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score
17,282,19,7.0,2.0,0.4,189,12,0.67021275,93,7.75,0.6315789,0.49,0.43055555,0.37530863,1,4,0,0,9,6,10
9,47,12,3.5,0.5,0.7,32,5,0.68085104,15,3.0,0.41666666,0.48,0.3,0.5827586,2,1,0,1,8,10,6
5,221,6,5.8,1.8,0.7,221,70,1.0,0,0.0,11.666667,0.11,0.0,0.39070567,2,3,0,0,6,10,9
2,500,2,21.2,1.2,0.5,350,512,0.7,150,0.29296875,256.0,0.48,0.09765625,0.43943298,0,3,1,0,6,10,9
502,313,583,6.0,1.0,0.85,313,2,1.0,0,0.0,0.0034305318,0.41,0.0,0.46100312,6,0,0,0,5,5,8
292,362,340,-17.1,2.9,0.3,253,2,0.69889504,109,54.5,0.005882353,0.44,0.18600683,0.3352518,4,3,0,1,6,9,6
0,48,4,5.9,1.9,0.9,30,15,0.625,18,1.2,3.75,0.23,1.2,0.3147482,8,1,0,0,9,10,6
161,27,176,-25.0,5.0,0.3,27,1,1.0,0,0.0,0.0056818184,0.47,0.0,0.5711628,4,1,1,0,8,5,9
1,78,3,5.7,1.7,0.9,61,41,0.78205127,17,0.41463414,13.666667,0.5,0.20731707,0.40938166,8,2,0,1,5,8,9
3,393,3,17.3,2.7,0.5,393,274,1.0,0,0.0,91.333336,0.25,0.0,0.37235022,0,0,0,0,10,7,10
4,455,6,5.2,1.2,0.7,426,123,0.93626374,29,0.23577236,20.5,0.48,0.04715447,0.52993745,2,2,0,0,7,6,10
10,297,14,8.6,0.6,0.6,207,36,0.6969697,90,2.5,2.5714285,0.27,0.22727273,0.52020204,7,2,1,0,8,8,9
5,104,8,3.5,2.5,0.9,104,24,1.0,0,0.0,3.0,0.21,0.0,0.44714996,5,3,0,0,7,10,10
2,450,3,7.6,3.6,0.75,292,192,0.6488889,158,0.8229167,64.0,0.38,0.27430555,0.42698961,3,0,0,1,7,5,9
1,232,4,1.9,1.9,0.95,232,124,1.0,0,0.0,31.0,0.15,0.0,0.4554288,9,1,1,0,6,10,6
4,450,4,1.2,1.2,0.95,450,147,1.0,0,0.0,36.75,0.33,0.0,0.5207981,9,2,0,0,5,9,8
245,347,305,-21.6,1.6,0.3,202,1,0.5821326,145,145.0,0.0032786885,0.34,0.58943087,0.31172234,4,0,0,1,10,10,10
9,41,13,6.6,2.6,0.75,33,3,0.80487806,8,2.6666667,0.23076923,0.47,0.26666668,0.45865634,3,4,0,0,4,6,7
2,77,3,17.7,2.3,0.5,53,38,0.6883117,24,0.6315789,12.666667,0.13,0.21052632,0.5160142,0,2,0,0,7,5,6
153,387,216,-19.0,1.0,0.3,0,0,0.0,387,0.22939752,0.0,0.27,0.05210174,0.3338633,4,1,0,0,8,10,9
2,156,5,-2.5,2.5,0.95,109,45,0.69871795,47,1.0444444,9.0,0.1,0.34814814,0.3004961,9,2,1,0,4,5,9
0,124,2,1.2,1.2,0.95,124,113,1.0,0,0.0,56.5,0.17,0.0,0.3665913,9,4,0,0,7,8,10
24,343,30,5.6,0.6,0.4,233,12,0.6793003,110,9.166667,0.4,0.33,0.36666667,0.56058156,1,2,0,1,10,10,10
310,212,338,-21.4,1.4,0.3,0,0,0.0,212,0.22939752,0.0,0.12,0.05210174,0.5742093,4,0,0,0,9,10,9
3,153,4,0.4,0.6,0.9,107,84,0.6993464,46,0.54761904,21.0,0.23,0.13690476,0.58077437,5,4,1,0,10,10,8
19,187,25,4.5,0.5,0.7,130,10,0.69518715,57,5.7,0.4,0.44,0.285,0.3674074,2,0,1,0,7,5,9
3,465,4,20.5,0.5,0.5,465,262,1.0,0,0.0,65.5,0.36,0.0,0.50222224,0,1,0,0,7,8,8
323,16,398,8.5,3.5,0.85,16,2,1.0,0,0.0,0.0050251256,0.19,0.0,0.46900263,6,0,0,1,8,8,6
11,247,18,8.5,0.5,0.6,161,18,0.65182185,86,4.7777777,1.0,0.41,0.39814815,0.5460751,7,1,0,0,7,6,6
6,473,6,2.4,2.4,0.95,473,109,1.0,0,0.0,18.166666,0.49,0.0,0.36706784,9,4,0,0,8,5,10
12,285,13,3.1,0.9,0.7,260,27,0.9122807,25,0.9259259,2.0769231,0.11,0.07122507,0.58590734,2,1,0,0,8,6,6
10,181,12,9.2,1.2,0.6,181,24,1.0,0,0.0,2.0,0.48,0.0,0.44298247,7,4,1,0,4,10,7
2,138,3,2.6,1.6,0.9,138,75,1.0,0,0.0,25.0,0.11,0.0,0.57593685,5,0,0,1,9,10,10
7,349,8,4.2,0.2,0.75,329,61,0.9426934,20,0.32786885,7.625,0.4,0.040983606,0.5485175,3,0,0,0,10,8,9
389,286,406,2.3,2.7,0.85,200,1,0.6993007,86,86.0,0.0024630541,0.3,0.22051282,0.3644104,6,3,1,1,10,8,9
519,355,654,11.3,6.3,0.85,0,0,0.0,355,0.22939752,0.0,0.37,0.05210174,0.48425347,6,3,0,0,5,5,9
22,374,28,7.3,2.3,0.4,154,9,0.4117647,220,24.444445,0.32142857,0.24,1.062802,0.5614618,1,4,0,0,5,8,6
3,18,6,22.9,2.9,0.5,18,6,1.0,0,0.0,1.0,0.43,0.0,0.556391,0,0,1,0,8,7,9
14,292,23,2.6,1.4,0.7,160,15,0.5479452,132,8.8,0.65217394,0.41,0.58666664,0.49661705,2,4,0,0,9,6,6
2,469,5,2.8,1.2,0.75,328,128,0.6993604,141,1.1015625,25.6,0.28,0.3671875,0.35198557,3,1,1,1,9,5,7
1,442,2,18.7,1.3,0.5,442,429,1.0,0,0.0,214.5,0.36,0.0,0.321,0,3,0,1,6,5,10
0,237,3,19.6,0.4,0.5,237,109,1.0,0,0.0,36.333332,0.26,0.0,0.5345369,0,1,0,0,9,10,7
15,108,16,3.8,1.2,0.4,108,15,1.0,0,0.0,0.9375,0.48,0.0,0.30453563,1,1,1,0,5,10,6
2,26,5,21.2,1.2,0.5,13,6,0.5,13,2.1666667,1.2,0.2,0.7222222,0.34083045,0,2,1,1,5,8,9
1,342,4,5.5,1.5,0.75,186,160,0.54385966,156,0.975,40.0,0.31,0.4875,0.43886462,3,0,1,1,4,8,9
118,80,138,-21.0,1.0,0.3,80,2,1.0,0,0.0,0.014492754,0.37,0.0,0.35851064,4,1,0,0,10,9,6
155,342,205,-20.6,0.6,0.3,239,2,0.6988304,103,51.5,0.009756098,0.37,0.3301282,0.53667957,4,2,0,0,6,5,10
0,419,2,5.8,1.8,0.9,419,279,1.0,0,0.0,139.5,0.46,0.0,0.48863637,8,0,0,0,10,9,10
148,98,170,-19.3,0.7,0.3,0,0,0.0,98,0.22939752,0.0,0.18,0.05210174,0.38148743,4,0,0,0,9,5,6
5,349,8,1.9,0.9,0.9,349,76,1.0,0,0.0,9.5,0.2,0.0,0.5354627,5,3,1,0,8,9,9
2,188,3,7.3,3.3,0.9,128,88,0.68085104,60,0.6818182,29.333334,0.4,0.22727273,0.30645162,8,0,1,0,7,10,6
1,295,3,5.7,1.7,0.9,197,135,0.6677966,98,0.7259259,45.0,0.46,0.36296296,0.32110912,8,2,0,0,8,10,7
135,83,187,4.0,1.0,0.85,58,1,0.6987952,25,25.0,0.0053475937,0.18,0.18382353,0.499743,6,1,0,0,8,5,10
207,57,287,-23.0,3.0,0.3,0,0,0.0,57,0.22939752,0.0,0.34,0.05210174,0.58129495,4,1,0,1,8,5,10
1,221,5,-0.5,0.5,0.95,163,81,0.7375566,58,0.7160494,16.2,0.45,0.3580247,0.46631017,9,4,1,0,6,7,10
0,46,3,3.4,2.4,0.9,46,20,1.0,0,0.0,6.6666665,0.4,0.0,0.44719687,5,1,0,0,6,10,10
2,30,5,5.5,1.5,0.75,29,13,0.96666664,1,0.07692308,2.6,0.28,0.025641026,0.5059361,3,2,1,1,5,10,9
11,70,16,1.3,2.7,0.7,0,0,0.0,70,0.22939752,0.0,0.47,0.05210174,0.42227122,2,2,0,0,9,5,7
3,377,5,0.1,0.1,0.95,245,100,0.64986736,132,1.32,20.0,0.32,0.33,0.42487404,9,0,0,0,8,10,7
1,263,4,16.5,3.5,0.5,219,136,0.8326996,44,0.32352942,34.0,0.23,0.16176471,0.51899594,0,1,1,0,9,8,6
1,229,5,19.8,0.2,0.5,92,62,0.40174672,137,2.2096775,12.4,0.17,1.1048387,0.42923078,0,2,0,1,4,7,9
83,13,111,-22.7,2.7,0.3,0,0,0.0,13,0.22939752,0.0,0.35,0.05210174,0.3440633,4,4,1,0,7,5,10
2,235,5,1.7,1.7,0.95,235,70,1.0,0,0.0,14.0,0.3,0.0,0.45974085,9,3,0,0,8,8,9
12,165,14,2.6,1.4,0.75,165,17,1.0,0,0.0,1.2142857,0.21,0.0,0.34169886,3,1,0,0,6,10,7
0,373,1,4.1,0.1,0.9,261,547,0.6997319,112,0.2047532,547.0,0.3,0.2047532,0.5331695,8,0,0,0,4,5,9
7,16,7,20.5,0.5,0.5,16,2,1.0,0,0.0,0.2857143,0.44,0.0,0.39480874,0,3,0,0,5,5,7
10,296,14,1.3,2.7,0.75,207,25,0.6993243,89,3.56,1.7857143,0.14,0.32363635,0.5780669,3,3,0,0,6,5,9
27,77,27,0.8,4.2,0.4,77,3,1.0,0,0.0,0.11111111,0.15,0.0,0.3723898,1,3,1,0,4,8,8
203,274,244,-18.0,2.0,0.3,200,1,0.729927,74,74.0,0.0040983604,0.29,0.3627451,0.537037,4,2,0,0,10,10,6
6,459,8,2.1,1.9,0.7,459,144,1.0,0,0.0,18.0,0.45,0.0,0.3206522,2,4,1,0,7,7,9
4,461,7,0.2,0.2,0.95,423,76,0.9175705,38,0.5,10.857142,0.25,0.1,0.47832167,9,2,0,0,6,5,8
2,156,4,19.8,0.2,0.5,108,68,0.6923077,48,0.7058824,17.0,0.37,0.23529412,0.48821867,0,1,0,0,8,7,9
7,220,10,7.4,0.6,0.6,154,28,0.7,66,2.357143,2.8,0.39,0.29464287,0.3639775,7,4,0,0,9,5,9
62,153,88,-16.9,3.1,0.3,0,0,0.0,153,0.22939752,0.0,0.49,0.05210174,0.51049346,4,0,0,1,6,6,10
281,376,345,-22.0,2.0,0.3,0,0,0.0,376,0.22939752,0.0,0.34,0.05210174,0.3064275,4,0,1,0,5,10,9
4,282,4,1.5,2.5,0.9,282,143,1.0,0,0.0,35.75,0.23,0.0,0.5684411,8,3,1,0,4,7,9
188,273,197,-21.8,1.8,0.3,273,2,1.0,0,0.0,0.010152284,0.42,0.0,0.4054463,4,1,0,0,7,9,10
423,387,449,5.4,0.4,0.85,314,1,0.81136954,73,73.0,0.0022271716,0.38,0.1721698,0.38700566,6,4,0,0,10,7,10
244,147,346,-18.7,1.3,0.3,147,1,1.0,0,0.0,0.0028901733,0.32,0.0,0.5427027,4,1,1,0,7,9,7
6,473,7,5.4,1.4,0.75,473,124,1.0,0,0.0,17.714285,0.48,0.0,0.48818898,3,3,1,0,10,7,9
0,88,3,17.1,2.9,0.5,88,57,1.0,0,0.0,19.0,0.43,0.0,0.36344087,0,1,0,0,7,7,10
227,341,290,4.5,0.5,0.85,0,0,0.0,341,0.22939752,0.0,0.49,0.05210174,0.5410826,6,1,1,0,6,5,8
2,492,5,-1.8,1.8,0.95,309,137,0.6280488,183,1.3357664,27.4,0.49,0.4452555,0.4506579,9,0,0,0,10,5,7
653,336,708,2.1,2.9,0.85,336,3,1.0,0,0.0,0.004237288,0.45,0.0,0.4694183,6,2,0,0,4,10,9
13,466,17,5.5,2.5,0.6,466,44,1.0,0,0.0,2.5882354,0.17,0.0,0.447191,7,2,0,0,5,5,7
5,207,6,-2.6,2.6,0.95,207,39,1.0,0,0.0,6.5,0.46,0.0,0.51294047,9,2,0,0,4,6,8
8,283,14,4.7,0.3,0.4,162,24,0.5724382,121,5.0416665,1.7142857,0.39,0.5601852,0.39202657,1,1,1,0,9,5,10
214,402,262,-16.1,3.9,0.3,241,1,0.5995025,161,161.0,0.003816794,0.38,0.74883723,0.31705427,4,2,1,0,10,6,10
11,117,12,8.3,0.3,0.6,81,8,0.6923077,36,4.5,0.6666667,0.12,0.375,0.5064378,7,0,0,1,7,9,9
13,121,13,5.0,3.0,0.6,121,11,1.0,0,0.0,0.84615386,0.36,0.0,0.42998353,7,2,0,1,5,9,7
8,263,15,7.4,3.4,0.7,184,28,0.69961977,79,2.8214285,1.8666667,0.46,0.31349206,0.56975037,2,1,0,0,4,9,6
3,469,3,2.1,1.9,0.9,469,287,1.0,0,0.0,95.666664,0.12,0.0,0.3917464,8,2,1,0,10,7,10
5,344,7,2.2,2.8,0.4,344,56,1.0,0,0.0,8.0,0.18,0.0,0.30319735,1,4,0,0,5,5,10
0,45,1,1.9,2.1,0.9,45,74,1.0,0,0.0,74.0,0.31,0.0,0.5993624,8,1,0,0,9,6,10
106,457,132,5.5,0.5,0.85,394,4,0.8621444,63,15.75,0.030303031,0.46,0.14719626,0.3476787,6,3,0,0,10,7,10
6,331,10,8.1,0.1,0.6,331,74,1.0,0,0.0,7.4,0.14,0.0,0.5567867,7,4,1,1,8,6,9
88,445,133,-20.5,0.5,0.3,445,4,1.0,0,0.0,0.030075189,0.26,0.0,0.47086614,4,1,0,0,6,5,6
10,364,16,6.6,2.6,0.7,307,31,0.8434066,57,1.8387097,1.9375,0.18,0.16715543,0.39076376,2,0,0,0,5,10,9
15,356,20,1.7,2.3,0.7,178,17,0.5,178,10.470589,0.85,0.43,0.6544118,0.49027777,2,1,0,0,5,9,8
12,74,17,6.6,2.6,0.7,74,9,1.0,0,0.0,0.5294118,0.47,0.0,0.52150536,2,1,0,0,8,8,7
399,275,414,3.8,1.2,0.85,0,0,0.0,275,0.22939752,0.0,0.32,0.05210174,0.4989545,6,1,0,0,8,7,10
12,98,15,4.6,0.4,0.4,77,7,0.78571427,21,3.0,0.46666667,0.39,0.23076923,0.31213874,1,0,0,0,7,10,9
7,28,13,4.3,3.7,0.6,28,5,1.0,0,0.0,0.3846154,0.31,0.0,0.36283186,7,2,1,1,6,8,9
14,378,14,5.7,1.7,0.75,378,26,1.0,0,0.0,1.8571428,0.3,0.0,0.50607574,3,2,0,0,7,5,9
2,307,6,1.7,2.3,0.75,226,70,0.73615634,81,1.1571429,11.666667,0.48,0.3857143,0.52232605,3,0,0,0,9,5,10
4,377,8,8.4,0.4,0.6,354,106,0.938992,23,0.21698113,13.25,0.36,0.043396227,0.3550914,7,4,0,1,4,9,6
6,297,8,4.1,0.1,0.7,297,94,1.0,0,0.0,11.75,0.49,0.0,0.31317493,2,3,1,0,10,8,10
10,122,13,4.8,0.2,0.4,122,23,1.0,0,0.0,1.7692307,0.32,0.0,0.5121413,1,3,0,0,10,10,9
0,114,3,7.0,1.0,0.6,114,48,1.0,0,0.0,16.0,0.42,0.0,0.47004607,7,0,1,0,8,7,10
175,258,265,6.7,1.7,0.85,0,0,0.0,258,0.22939752,0.0,0.48,0.05210174,0.38847026,6,1,0,0,6,7,7
5,433,10,5.6,1.6,0.7,380,69,0.87759817,53,0.76811594,6.9,0.35,0.12801932,0.4043546,2,4,0,0,10,9,9
6,277,6,7.2,0.8,0.6,277,81,1.0,0,0.0,13.5,0.27,0.0,0.5389948,7,4,1,0,10,10,10
1,444,2,22.2,2.2,0.5,230,320,0.518018,214,0.66875,160.0,0.42,0.334375,0.5943662,0,2,0,0,6,10,10
214,158,249,-19.8,0.2,0.3,0,0,0.0,158,0.22939752,0.0,0.19,0.05210174,0.4056604,4,4,0,0,9,8,9
8,361,11,5.9,1.9,0.75,252,48,0.6980609,109,2.2708333,4.3636365,0.13,0.2523148,0.3773585,3,3,0,0,10,5,10
437,167,524,7.8,2.8,0.85,167,2,1.0,0,0.0,0.003816794,0.1,0.0,0.31028685,6,3,0,0,6,8,9
3,341,7,4.6,3.6,0.9,212,87,0.6217009,129,1.4827586,12.428572,0.3,0.37068966,0.37613168,5,3,0,0,6,8,10
19,123,22,6.7,2.7,0.7,113,5,0.9186992,10,2.0,0.22727273,0.17,0.1,0.30395138,2,2,1,1,10,6,9
1,277,4,17.0,3.0,0.5,160,106,0.57761735,117,1.1037736,26.5,0.42,0.5518868,0.542522,0,1,0,0,7,7,6
3,114,5,4.5,0.5,0.9,77,26,0.6754386,37,1.4230769,5.2,0.21,0.35576922,0.41835147,8,1,0,1,8,9,8
9,341,13,6.4,1.4,0.4,199,31,0.5835777,142,4.580645,2.3846154,0.13,0.45806453,0.32917705,1,2,0,0,8,9,6
2,111,7,2.3,2.3,0.95,78,24,0.7027027,33,1.375,3.4285715,0.31,0.45833334,0.5723058,9,3,0,1,9,7,6
2,423,4,0.5,0.5,0.95,367,158,0.8676123,56,0.35443038,39.5,0.23,0.11814346,0.30533516,9,0,0,0,7,7,8
0,378,2,21.1,1.1,0.5,378,351,1.0,0,0.0,175.5,0.22,0.0,0.36778116,0,4,1,0,10,10,9
24,423,26,5.0,1.0,0.7,423,28,1.0,0,0.0,1.0769231,0.4,0.0,0.53198653,2,3,0,0,6,7,9
8,178,13,14.5,6.5,0.6,167,17,0.93820226,11,0.64705884,1.3076923,0.43,0.07189543,0.5728643,7,0,0,0,9,9,10
597,65,645,4.1,0.9,0.85,0,0,0.0,65,0.22939752,0.0,0.17,0.05210174,0.5245161,6,4,0,0,4,8,6
6,421,8,3.3,1.7,0.4,389,57,0.9239905,32,0.5614035,7.125,0.22,0.0802005,0.31944445,1,0,0,0,7,6,6
0,25,1,3.8,0.2,0.9,25,42,1.0,0,0.0,42.0,0.2,0.0,0.45964432,8,1,0,0,10,8,9
19,140,24,5.1,0.1,0.4,98,12,0.7,42,3.5,0.5,0.49,0.175,0.3290398,1,3,0,0,9,7,10
1,78,3,-3.2,3.2,0.95,50,40,0.64102566,28,0.7,13.333333,0.47,0.35,0.51656556,9,0,1,0,4,5,10
4,142,9,6.4,1.4,0.4,102,25,0.7183099,40,1.6,2.7777777,0.46,0.32,0.48913044,1,2,0,0,4,10,9
3,242,3,7.7,3.7,0.75,169,114,0.6983471,73,0.6403509,38.0,0.16,0.16008772,0.53797466,3,1,0,0,5,8,8
2,296,3,1.1,2.9,0.9,296,153,1.0,0,0.0,51.0,0.25,0.0,0.52366865,8,3,0,0,4,6,8
15,363,17,6.5,1.5,0.6,363,28,1.0,0,0.0,1.6470588,0.42,0.0,0.48339483,7,1,0,0,9,7,8
7,298,9,6.0,2.0,0.75,298,63,1.0,0,0.0,7.0,0.28,0.0,0.50958127,3,3,0,0,6,6,7
11,41,16,9.1,1.1,0.6,0,0,0.0,41,0.22939752,0.0,0.14,0.05210174,0.45959595,7,3,0,0,9,5,6
9,71,11,5.0,3.0,0.6,64,7,0.90140843,7,1.0,0.6363636,0.38,0.1,0.5599315,7,0,0,0,8,8,9
236,301,294,-21.8,1.8,0.3,301,2,1.0,0,0.0,0.006802721,0.21,0.0,0.52414775,4,1,0,0,7,7,8
2,147,4,18.7,1.3,0.5,104,60,0.707483,43,0.71666664,15.0,0.42,0.23888889,0.4172494,0,1,0,0,9,10,6
6,178,9,7.2,0.8,0.6,178,32,1.0,0,0.0,3.5555556,0.31,0.0,0.48265895,7,3,0,0,4,7,8
79,319,93,-17.3,2.7,0.3,319,5,1.0,0,0.0,0.05376344,0.29,0.0,0.3257989,4,1,0,0,4,6,10
89,29,98,-24.2,4.2,0.3,0,0,0.0,29,0.22939752,0.0,0.11,0.05210174,0.35653237,4,2,0,0,8,7,9
6,304,8,0.2,0.8,0.9,304,87,1.0,0,0.0,10.875,0.31,0.0,0.5655462,5,3,1,0,9,6,8
21,196,24,5.9,1.9,0.7,137,10,0.6989796,59,5.9,0.41666666,0.11,0.26818183,0.5496247,2,0,0,0,6,10,10
5,353,9,4.7,0.3,0.4,247,67,0.6997167,106,1.5820895,7.4444447,0.11,0.2636816,0.5248227,1,3,0,0,5,6,8
1,362,3,5.6,1.6,0.75,312,161,0.86187845,50,0.310559,53.666668,0.32,0.1552795,0.31311154,3,0,0,0,9,10,9
2,245,3,4.7,0.7,0.9,245,130,1.0,0,0.0,43.333332,0.33,0.0,0.35204083,8,4,0,0,6,6,8
3,488,3,4.8,0.8,0.9,341,351,0.69877046,147,0.41880342,117.0,0.13,0.104700856,0.5663117,8,0,1,0,4,9,9
7,287,10,10.8,2.8,0.6,287,52,1.0,0,0.0,5.2,0.36,0.0,0.5464481,7,1,0,0,7,6,9
9,210,9,3.8,0.2,0.75,210,33,1.0,0,0.0,3.6666667,0.38,0.0,0.5812751,3,0,0,0,8,10,8
124,37,169,-19.6,0.4,0.3,0,0,0.0,37,0.22939752,0.0,0.44,0.05210174,0.57176286,4,4,0,0,9,10,9
2,227,5,4.7,0.7,0.75,174,52,0.76651984,53,1.0192307,10.4,0.14,0.33974358,0.31601274,3,1,0,0,10,10,8
5,321,9,-0.4,1.4,0.9,204,50,0.635514,117,2.34,5.5555553,0.11,0.39,0.4669967,5,2,0,0,8,7,7
9,60,13,11.9,3.9,0.6,18,2,0.3,42,21.0,0.15384616,0.28,2.1,0.40253565,7,1,0,0,10,7,10
275,320,305,-17.7,2.3,0.3,305,1,0.953125,15,15.0,0.0032786885,0.43,0.054347824,0.5336427,4,2,0,0,4,7,9
0,214,4,19.9,0.1,0.5,134,83,0.62616825,80,0.96385545,20.75,0.15,0.96385545,0.3401015,0,1,0,0,6,9,6
0,373,2,5.3,1.3,0.9,373,261,1.0,0,0.0,130.5,0.39,0.0,0.571323,8,2,0,0,6,8,6
453,405,553,3.1,1.9,0.85,0,0,0.0,405,0.22939752,0.0,0.4,0.05210174,0.5088565,6,2,1,1,8,8,7
19,454,23,7.8,3.8,0.7,454,39,1.0,0,0.0,1.6956521,0.24,0.0,0.52696455,2,4,0,0,4,5,8
99,55,143,-17.7,2.3,0.3,55,1,1.0,0,0.0,0.006993007,0.41,0.0,0.43806306,4,2,1,0,8,6,8
16,135,19,5.1,1.1,0.7,135,14,1.0,0,0.0,0.7368421,0.25,0.0,0.41666666,2,3,0,0,5,9,9
541,183,626,3.8,1.2,0.85,183,1,1.0,0,0.0,0.0015974441,0.24,0.0,0.563417,6,3,0,0,4,8,8
11,110,15,5.7,1.7,0.7,110,16,1.0,0,0.0,1.0666667,0.15,0.0,0.5768551,2,1,0,0,7,10,9
2,204,5,21.4,1.4,0.5,182,67,0.89215684,22,0.3283582,13.4,0.25,0.10945274,0.43546888,0,3,0,0,7,9,9
4,246,8,3.5,1.5,0.4,180,36,0.73170733,66,1.8333334,4.5,0.39,0.36666667,0.575419,1,4,0,0,6,5,10
64,217,82,-20.2,0.2,0.3,217,6,1.0,0,0.0,0.07317073,0.28,0.0,0.42650333,4,3,0,0,10,5,6
4,92,4,1.5,2.5,0.9,92,28,1.0,0,0.0,7.0,0.35,0.0,0.5976331,8,4,0,0,4,8,8
14,120,17,2.6,1.4,0.7,120,15,1.0,0,0.0,0.88235295,0.4,0.0,0.31861198,2,4,1,0,7,6,10
2,259,3,2.4,1.6,0.9,170,113,0.65637064,89,0.7876106,37.666668,0.46,0.26253688,0.4661572,8,4,0,0,5,8,9
2,172,6,-0.8,4.8,0.75,75,33,0.4360465,97,2.939394,5.5,0.22,0.97979796,0.49840865,3,3,0,0,7,9,9
0,84,2,4.8,0.8,0.9,84,93,1.0,0,0.0,46.5,0.13,0.0,0.44347826,8,4,1,0,10,8,6
21,281,26,4.6,0.4,0.4,196,15,0.6975089,85,5.6666665,0.5769231,0.2,0.25757575,0.42153284,1,4,0,1,10,5,9
3,443,7,19.0,1.0,0.5,278,126,0.6275395,165,1.3095238,18.0,0.11,0.32738096,0.4009009,0,2,0,1,6,7,9
5,398,8,4.7,0.7,0.75,390,98,0.9798995,8,0.08163265,12.25,0.11,0.013605442,0.36397985,3,4,1,1,7,7,7
2,210,3,5.2,4.2,0.9,147,124,0.7,63,0.5080645,41.333332,0.28,0.16935484,0.46518376,5,2,0,0,4,6,6
7,315,10,4.4,3.4,0.9,292,56,0.92698413,23,0.4107143,5.6,0.25,0.051339287,0.37205386,5,1,0,0,7,8,10
3,475,3,1.9,1.9,0.95,475,291,1.0,0,0.0,97.0,0.45,0.0,0.43071312,9,2,1,1,9,10,7
182,306,205,7.5,2.5,0.85,0,0,0.0,306,0.22939752,0.0,0.3,0.05210174,0.5643588,6,3,0,0,9,6,10
9,338,10,-0.4,1.4,0.9,338,62,1.0,0,0.0,6.2,0.35,0.0,0.55930233,5,1,1,0,7,6,6
4,306,6,11.4,3.4,0.6,306,85,1.0,0,0.0,14.166667,0.27,0.0,0.37183544,7,0,0,0,7,10,10
487,256,650,2.7,2.3,0.85,0,0,0.0,256,0.22939752,0.0,0.38,0.05210174,0.37830448,6,4,0,0,7,10,10
15,262,25,3.1,0.9,0.7,151,13,0.5763359,111,8.538462,0.52,0.28,0.53365386,0.40689656,2,4,0,0,7,9,9
14,210,17,6.3,2.3,0.7,201,19,0.95714283,9,0.47368422,1.117647,0.21,0.031578947,0.4814815,2,0,0,0,10,10,8
1,462,2,23.2,3.2,0.5,462,456,1.0,0,0.0,228.0,0.31,0.0,0.44713655,0,2,1,0,5,9,8
21,485,27,6.3,1.3,0.4,485,24,1.0,0,0.0,0.8888889,0.32,0.0,0.4493743,1,1,1,1,9,9,6
487,160,495,-0.2,5.2,0.85,0,0,0.0,160,0.22939752,0.0,0.33,0.05210174,0.41128078,6,2,0,0,9,7,6
3,470,5,2.8,1.2,0.9,456,145,0.97021276,14,0.096551724,29.0,0.44,0.024137931,0.5578769,8,0,0,0,10,7,8
3,387,5,0.9,0.1,0.9,344,146,0.8888889,43,0.29452056,29.2,0.13,0.07363014,0.5033302,5,4,0,1,8,7,6
137,325,161,-18.4,1.6,0.3,0,0,0.0,325,0.22939752,0.0,0.43,0.05210174,0.54699886,4,1,0,0,10,8,10
6,110,10,3.3,2.3,0.9,77,16,0.7,33,2.0625,1.6,0.13,0.29464287,0.42792282,5,3,0,0,8,7,6
24,109,29,4.7,0.3,0.4,54,2,0.49541286,55,27.5,0.06896552,0.48,1.1,0.4279476,1,2,0,0,4,5,6
4,108,7,0.6,0.6,0.95,97,26,0.8981481,11,0.42307693,3.7142856,0.41,0.08461539,0.50445104,9,4,0,0,5,9,6
27,497,30,5.8,0.8,0.4,497,25,1.0,0,0.0,0.8333333,0.13,0.0,0.3627204,1,2,1,0,4,7,8
23,270,29,8.1,3.1,0.4,189,7,0.7,81,11.571428,0.2413793,0.37,0.48214287,0.34545454,1,1,0,0,9,8,9
16,286,19,9.0,4.0,0.4,286,29,1.0,0,0.0,1.5263158,0.41,0.0,0.57276994,1,1,1,0,6,8,9
12,483,16,7.9,3.9,0.7,483,50,1.0,0,0.0,3.125,0.36,0.0,0.4019608,2,2,0,1,9,7,6
15,53,17,8.0,0.0,0.6,53,7,1.0,0,0.0,0.4117647,0.16,0.0,0.380137,7,1,0,0,8,5,9
6,32,10,0.7,3.3,0.7,32,8,1.0,0,0.0,0.8,0.26,0.0,0.5829858,2,1,0,0,5,7,7
214,93,252,-19.1,0.9,0.3,0,0,0.0,93,0.22939752,0.0,0.41,0.05210174,0.46218488,4,1,0,0,8,7,10
5,46,5,20.7,0.7,0.5,46,22,1.0,0,0.0,4.4,0.23,0.0,0.49849397,0,4,0,1,9,6,6
4,273,8,5.0,1.0,0.7,222,66,0.8131868,51,0.77272725,8.25,0.32,0.15454546,0.38345864,2,0,0,0,7,7,9
6,103,7,7.2,0.8,0.6,103,22,1.0,0,0.0,3.142857,0.17,0.0,0.41185185,7,1,0,0,4,6,7
84,448,107,-20.5,0.5,0.3,313,3,0.69866073,135,45.0,0.028037382,0.38,0.5294118,0.55792165,4,4,1,0,4,7,10
