days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score,expire_before_sold
93,433,114,-20.1,0.1,0.3,171,2,0.394919168591224,262,131.0,0.017543859649122806,0.32,1.3936170212765957,0.4372469635627531,4,1,0,1,9,10,10,1
522,323,653,6.2,1.2,0.85,323,1,1.0,0,0.0,0.0015313935681470138,0.44,0.0,0.4924460989607569,6,1,1,0,9,8,10,0
27,14,41,7.0,2.0,0.85,0,0,0.0,14,0.22939751380118353,0.0,0.5,0.05210173733804476,0.439212128307188,6,2,1,1,8,10,6,1
3,70,5,1.9,2.1,0.9,70,22,1.0,0,0.0,4.4,0.25,0.0,0.33755274261603374,8,3,0,0,7,6,9,1
135,483,200,-21.7,1.7,0.3,0,0,0.0,483,0.22939751380118353,0.0,0.32,0.05210173733804476,0.5016139444803099,4,1,0,0,6,8,10,1
15,193,23,5.4,1.4,0.7,139,9,0.7202072538860104,54,6.0,0.391304347826087,0.46,0.375,0.3865546218487395,2,0,1,1,9,5,8,1
19,378,25,3.5,0.5,0.7,378,29,1.0,0,0.0,1.16,0.3,0.0,0.41071428571428564,2,1,0,0,4,10,9,0
6,251,8,4.2,0.2,0.75,251,51,1.0,0,0.0,6.375,0.44,0.0,0.5207100591715976,3,4,1,0,6,9,8,0
1,426,3,0.2,0.2,0.95,298,207,0.6995305164319249,128,0.6183574879227053,69.0,0.31,0.30917874396135264,0.4823529411764706,9,2,0,0,5,7,9,1
135,296,155,-21.9,1.9,0.3,0,0,0.0,296,0.22939751380118353,0.0,0.46,0.05210173733804476,0.5189873417721519,4,0,1,0,5,6,7,1
1,241,3,5.0,1.0,0.9,168,117,0.6970954356846473,73,0.6239316239316239,39.0,0.43,0.31196581196581197,0.5347144456886898,8,1,0,0,6,10,10,1
2,295,5,1.5,0.5,0.9,295,102,1.0,0,0.0,20.4,0.17,0.0,0.5432921027592769,5,2,1,0,9,8,9,1
11,177,17,2.0,2.0,0.7,107,13,0.6045197740112994,70,5.384615384615385,0.7647058823529411,0.16,0.44871794871794873,0.5299363057324841,2,4,0,0,8,5,6,1
15,142,25,3.7,0.3,0.7,142,11,1.0,0,0.0,0.44,0.24,0.0,0.3465259454705365,2,4,1,0,4,6,9,0
85,366,128,-20.2,0.2,0.3,271,4,0.7404371584699454,95,23.75,0.03125,0.36,0.2761627906976744,0.5775681341719077,4,1,0,0,5,10,6,1
14,416,19,9.5,1.5,0.6,291,19,0.6995192307692307,125,6.578947368421052,1.0,0.47,0.43859649122807015,0.46742209631728043,7,0,0,0,10,5,9,1
5,402,7,6.3,2.3,0.7,281,98,0.6990049751243781,121,1.2346938775510203,14.0,0.35,0.20578231292517005,0.35019455252918286,2,4,0,1,5,8,6,0
368,463,403,5.0,0.0,0.85,392,1,0.8466522678185745,71,71.0,0.0024813895781637717,0.19,0.19241192411924118,0.5779135748581405,6,2,0,0,10,8,8,1
7,86,12,4.6,3.4,0.6,86,17,1.0,0,0.0,1.4166666666666667,0.18,0.0,0.3959183673469388,7,1,1,1,8,7,7,0
0,436,2,21.5,1.5,0.5,436,309,1.0,0,0.0,154.5,0.39,0.0,0.5857011915673694,0,4,0,0,4,10,9,1
2,238,6,5.4,4.4,0.9,166,67,0.6974789915966386,72,1.0746268656716418,11.166666666666666,0.26,0.3582089552238806,0.5784014643075046,5,1,0,0,10,5,8,1
213,458,280,-18.6,1.4,0.3,154,1,0.33624454148471616,304,304.0,0.0035714285714285713,0.43,1.4205607476635513,0.5878136200716846,4,2,0,0,9,5,9,1
11,425,14,4.5,0.5,0.4,425,30,1.0,0,0.0,2.142857142857143,0.28,0.0,0.572340425531915,1,1,0,1,4,7,9,1
0,79,3,4.8,0.8,0.75,79,44,1.0,0,0.0,14.666666666666666,0.32,0.0,0.586857514638907,3,0,0,0,10,5,8,1
2,399,4,5.6,1.6,0.9,279,201,0.6992481203007519,120,0.5970149253731343,50.25,0.39,0.1990049751243781,0.5653333333333334,8,2,1,0,9,7,8,0
514,249,702,5.2,0.2,0.85,249,1,1.0,0,0.0,0.0014245014245014246,0.18,0.0,0.5528828799264923,6,2,0,0,9,8,10,0
2,464,5,2.6,2.6,0.95,297,137,0.6400862068965517,167,1.218978102189781,27.4,0.28,0.40632603406326034,0.3403125921557062,9,3,0,0,5,7,6,1
8,352,11,2.7,2.3,0.4,339,39,0.9630681818181818,13,0.3333333333333333,3.5454545454545454,0.13,0.037037037037037035,0.5889212827988339,1,0,0,0,8,6,8,1
7,389,15,4.2,0.8,0.4,228,37,0.5861182519280206,161,4.351351351351352,2.466666666666667,0.12,0.543918918918919,0.4803337306317044,1,2,1,0,10,9,7,1
314,345,320,-19.1,0.9,0.3,345,4,1.0,0,0.0,0.0125,0.39,0.0,0.36527377521613835,4,0,0,0,8,10,10,0
119,193,145,-18.6,1.4,0.3,193,4,1.0,0,0.0,0.027586206896551724,0.3,0.0,0.44223107569721115,4,0,0,0,4,7,6,0
229,38,262,-21.1,1.1,0.3,0,0,0.0,38,0.22939751380118353,0.0,0.36,0.05210173733804476,0.5981735159817352,4,0,1,0,10,10,7,1
0,30,2,3.1,0.9,0.9,21,24,0.7,9,0.375,12.0,0.48,0.375,0.41657922350472193,8,3,0,0,5,10,9,1
0,72,2,18.7,1.3,0.5,72,80,1.0,0,0.0,40.0,0.32,0.0,0.40262172284644193,0,1,1,0,10,6,9,1
2,175,4,2.5,1.5,0.9,146,69,0.8342857142857143,29,0.42028985507246375,17.25,0.28,0.1400966183574879,0.46727272727272734,8,4,0,0,10,5,10,1
17,316,20,5.0,1.0,0.7,316,24,1.0,0,0.0,1.2,0.19,0.0,0.31937172774869105,2,1,0,0,8,8,6,0
11,100,11,7.9,0.1,0.6,100,14,1.0,0,0.0,1.2727272727272727,0.32,0.0,0.596938775510204,7,2,0,0,7,6,9,0
5,256,7,22.6,2.6,0.5,179,68,0.69921875,77,1.1323529411764706,9.714285714285714,0.1,0.18872549019607843,0.30116279069767443,0,1,1,0,4,8,8,0
1,229,6,1.8,2.2,0.7,86,55,0.37554585152838427,143,2.6,9.166666666666666,0.16,1.3,0.46397379912663755,2,2,0,0,9,8,8,1
16,63,19,3.7,0.3,0.7,63,6,1.0,0,0.0,0.3157894736842105,0.45,0.0,0.45326086956521733,2,2,0,0,7,7,9,0
5,158,5,1.5,1.5,0.95,158,51,1.0,0,0.0,10.2,0.36,0.0,0.5879571248423707,9,0,0,0,8,7,10,0
19,192,26,5.7,0.7,0.4,167,7,0.8697916666666666,25,3.5714285714285716,0.2692307692307692,0.35,0.17857142857142858,0.518918918918919,1,3,0,1,8,7,9,1
0,207,3,-2.2,2.2,0.95,207,110,1.0,0,0.0,36.666666666666664,0.26,0.0,0.5054881571346042,9,3,0,0,6,8,9,1
56,304,73,-17.7,2.3,0.3,84,2,0.27631578947368424,220,110.0,0.0273972602739726,0.31,1.9298245614035088,0.32771535580524347,4,3,1,0,9,8,6,1
16,305,18,8.2,0.2,0.6,213,22,0.6983606557377049,92,4.181818181818182,1.2222222222222223,0.17,0.2459893048128342,0.3216145833333333,7,1,0,0,5,10,6,0
4,271,7,23.8,3.8,0.5,260,64,0.959409594095941,11,0.171875,9.142857142857142,0.39,0.034375,0.5954616588419405,0,1,0,0,7,9,6,1
3,171,4,-0.3,0.3,0.95,171,51,1.0,0,0.0,12.75,0.32,0.0,0.4706994328922496,9,0,0,0,8,9,8,1
0,453,1,6.3,2.3,0.9,317,742,0.6997792494481236,136,0.18328840970350405,742.0,0.15,0.18328840970350405,0.5569444444444444,8,2,0,0,9,7,7,1
3,307,7,3.3,0.7,0.7,164,65,0.5342019543973942,143,2.2,9.285714285714286,0.42,0.55,0.3457760314341846,2,4,0,0,7,9,8,1
0,21,4,7.5,0.5,0.6,20,8,0.9523809523809523,1,0.125,2.0,0.2,0.125,0.5577211394302848,7,2,0,0,9,7,9,1
0,242,1,5.0,1.0,0.9,242,436,1.0,0,0.0,436.0,0.43,0.0,0.5454545454545455,8,1,0,0,6,8,10,1
191,294,208,-23.4,3.4,0.3,294,2,1.0,0,0.0,0.009615384615384616,0.14,0.0,0.49388111888111885,4,0,1,0,10,8,8,0
2,172,3,-4.0,4.0,0.95,172,83,1.0,0,0.0,27.666666666666668,0.22,0.0,0.4596688034188034,9,1,0,0,6,7,9,1
2,492,3,2.6,1.4,0.9,398,281,0.8089430894308943,94,0.33451957295373663,93.66666666666667,0.37,0.1115065243179122,0.40584415584415584,8,1,0,0,6,7,9,0
45,236,69,2.4,2.6,0.85,236,8,1.0,0,0.0,0.11594202898550725,0.39,0.0,0.40883190883190873,6,3,0,1,8,9,6,0
0,170,2,15.5,4.5,0.5,170,115,1.0,0,0.0,57.5,0.42,0.0,0.48665730337078655,0,3,0,0,9,7,9,1
2,55,4,2.5,1.5,0.9,42,18,0.7636363636363637,13,0.7222222222222222,4.5,0.3,0.24074074074074073,0.5959941377625794,5,3,0,1,4,9,6,1
12,406,21,6.4,1.6,0.6,406,39,1.0,0,0.0,1.8571428571428572,0.15,0.0,0.37788018433179715,7,1,0,0,8,8,9,0
265,199,349,-20.7,0.7,0.3,0,0,0.0,199,0.22939751380118353,0.0,0.38,0.05210173733804476,0.5376344086021505,4,4,0,0,4,5,10,1
295,86,357,-19.7,0.3,0.3,86,2,1.0,0,0.0,0.0056022408963585435,0.25,0.0,0.5432692307692307,4,2,0,0,7,6,10,0
100,127,145,-19.0,1.0,0.3,127,2,1.0,0,0.0,0.013793103448275862,0.46,0.0,0.5874439461883408,4,1,1,0,7,5,9,0
12,404,17,5.6,0.6,0.4,404,47,1.0,0,0.0,2.764705882352941,0.31,0.0,0.4029017857142858,1,2,0,0,9,10,10,0
8,246,10,1.4,0.4,0.9,172,44,0.6991869918699187,74,1.6818181818181819,4.4,0.28,0.18686868686868688,0.5723766072169224,5,2,1,0,5,6,9,0
8,55,14,5.9,0.9,0.4,52,9,0.9454545454545454,3,0.3333333333333333,0.6428571428571429,0.45,0.037037037037037035,0.501577287066246,1,3,1,0,8,9,9,0
6,299,8,7.0,1.0,0.6,299,49,1.0,0,0.0,6.125,0.11,0.0,0.4165477888730385,7,2,0,0,4,8,8,1
5,155,9,2.6,1.4,0.75,155,33,1.0,0,0.0,3.6666666666666665,0.36,0.0,0.528755868544601,3,1,1,0,5,9,8,0
16,39,17,3.4,4.6,0.6,39,3,1.0,0,0.0,0.17647058823529413,0.26,0.0,0.41688654353562005,7,3,0,0,8,7,9,0
4,449,7,5.3,1.3,0.75,449,97,1.0,0,0.0,13.857142857142858,0.23,0.0,0.5232371794871795,3,0,0,0,6,5,7,1
1,144,6,-1.4,1.4,0.95,57,28,0.3958333333333333,87,3.107142857142857,4.666666666666667,0.44,1.5535714285714286,0.36097375427919354,9,1,0,1,10,7,7,1
8,414,11,9.0,4.0,0.4,414,45,1.0,0,0.0,4.090909090909091,0.43,0.0,0.5886850152905199,1,2,0,0,5,6,6,1
4,296,5,5.5,1.5,0.9,207,99,0.6993243243243243,89,0.898989898989899,19.8,0.18,0.1797979797979798,0.37176799440950387,8,2,0,0,8,6,10,0
6,87,9,5.9,1.9,0.75,87,20,1.0,0,0.0,2.2222222222222223,0.3,0.0,0.5470459518599563,3,3,1,0,8,6,10,0
6,110,10,6.4,1.4,0.4,110,21,1.0,0,0.0,2.1,0.12,0.0,0.4537037037037038,1,3,0,0,7,8,9,0
0,66,4,5.1,1.1,0.9,37,24,0.5606060606060606,29,1.2083333333333333,6.0,0.36,1.2083333333333333,0.41119999999999995,8,3,0,0,8,7,8,1
0,341,3,5.0,1.0,0.75,308,164,0.9032258064516129,33,0.20121951219512196,54.666666666666664,0.26,0.20121951219512196,0.4209354120267261,3,4,0,0,8,6,9,1
339,350,365,-18.9,1.1,0.3,0,0,0.0,350,0.22939751380118353,0.0,0.14,0.05210173733804476,0.46422182468694095,4,3,0,0,6,6,10,1
52,75,61,-19.7,0.3,0.3,52,2,0.6933333333333334,23,11.5,0.03278688524590164,0.3,0.2169811320754717,0.47840260798696,4,3,0,1,8,5,10,0
10,485,10,-0.2,1.2,0.9,339,93,0.6989690721649484,146,1.5698924731182795,9.3,0.26,0.14271749755620722,0.5430308699719364,5,4,1,1,4,10,8,0
2,473,6,1.6,2.4,0.75,331,132,0.6997885835095138,142,1.0757575757575757,22.0,0.34,0.35858585858585856,0.46808510638297873,3,4,1,1,8,6,7,1
5,141,8,4.8,0.8,0.75,141,33,1.0,0,0.0,4.125,0.43,0.0,0.3862973760932945,3,2,0,1,6,6,10,0
5,380,9,6.6,2.6,0.75,380,68,1.0,0,0.0,7.555555555555555,0.44,0.0,0.3333333333333333,3,4,0,0,4,10,8,1
2,468,7,3.7,0.3,0.75,305,128,0.6517094017094017,163,1.2734375,18.285714285714285,0.11,0.4244791666666667,0.47519294377067256,3,3,1,0,10,10,9,1
132,254,162,5.3,0.3,0.85,0,0,0.0,254,0.22939751380118353,0.0,0.34,0.05210173733804476,0.5658252427184466,6,1,1,0,7,7,6,1
5,241,5,17.4,2.6,0.5,241,97,1.0,0,0.0,19.4,0.3,0.0,0.5167464114832535,0,0,1,0,9,7,9,0
7,488,8,0.1,0.9,0.9,488,76,1.0,0,0.0,9.5,0.24,0.0,0.583710407239819,5,2,0,1,7,5,6,0
3,489,4,1.5,2.5,0.9,489,207,1.0,0,0.0,51.75,0.32,0.0,0.5776128633271491,8,1,0,0,6,8,9,0
6,59,12,2.7,2.3,0.4,49,7,0.8305084745762712,10,1.4285714285714286,0.5833333333333334,0.14,0.20408163265306123,0.4551282051282051,1,4,0,0,10,5,8,1
12,74,13,8.2,0.2,0.6,51,4,0.6891891891891891,23,5.75,0.3076923076923077,0.28,0.4423076923076923,0.5028169014084507,7,3,0,0,8,8,9,1
41,236,63,4.9,0.1,0.85,182,6,0.7711864406779662,54,9.0,0.09523809523809523,0.41,0.21428571428571427,0.37520113121068804,6,3,1,0,7,10,6,0
6,273,10,2.6,1.6,0.9,177,41,0.6483516483516484,96,2.341463414634146,4.1,0.17,0.33449477351916374,0.544,5,1,0,1,9,10,9,1
3,252,4,1.5,1.5,0.95,252,149,1.0,0,0.0,37.25,0.3,0.0,0.3249566724436741,9,4,1,0,7,5,6,0
3,451,5,-1.7,1.7,0.95,330,142,0.7317073170731707,121,0.852112676056338,28.4,0.48,0.2130281690140845,0.5259428571428572,9,0,0,0,9,8,10,1
9,72,14,1.1,3.9,0.4,49,7,0.6805555555555556,23,3.2857142857142856,0.5,0.43,0.32857142857142857,0.49301675977653636,1,4,1,0,6,9,9,1
1,84,2,2.1,1.9,0.9,54,61,0.6428571428571429,30,0.4918032786885246,30.5,0.49,0.2459016393442623,0.3195020746887967,8,3,0,0,8,9,10,1
2,441,6,6.6,1.4,0.6,338,111,0.7664399092970522,103,0.9279279279279279,18.5,0.1,0.3093093093093093,0.3823529411764706,7,1,0,0,7,10,10,1
3,409,5,5.1,1.1,0.9,409,127,1.0,0,0.0,25.4,0.36,0.0,0.36525612472160357,8,2,0,0,7,7,9,1
1,446,6,2.2,1.2,0.9,157,122,0.35201793721973096,289,2.3688524590163933,20.333333333333332,0.36,1.1844262295081966,0.37409783480352854,5,2,0,0,6,8,8,1
21,285,24,3.9,0.1,0.7,285,15,1.0,0,0.0,0.625,0.35,0.0,0.46009389671361506,2,3,0,0,4,8,9,0
5,99,9,2.5,1.5,0.9,86,15,0.8686868686868687,13,0.8666666666666667,1.6666666666666667,0.24,0.14444444444444446,0.3993325917686318,5,3,0,1,6,9,9,1
149,352,156,-14.9,5.1,0.3,352,4,1.0,0,0.0,0.02564102564102564,0.18,0.0,0.5297723292469352,4,1,0,0,9,5,6,0
539,57,589,4.8,0.2,0.85,57,2,1.0,0,0.0,0.003395585738539898,0.35,0.0,0.35168806746393205,6,2,0,0,9,10,9,0
5,320,7,-0.5,0.5,0.95,240,64,0.75,80,1.25,9.142857142857142,0.33,0.20833333333333334,0.43095599393019735,9,2,0,1,9,7,6,0
3,293,4,-1.7,1.7,0.95,293,123,1.0,0,0.0,30.75,0.22,0.0,0.5659046006209426,9,3,0,0,5,8,8,0
1,342,4,20.6,0.6,0.5,177,132,0.5175438596491229,165,1.25,33.0,0.31,0.625,0.5984848484848485,0,1,0,0,5,7,8,1
10,170,14,7.3,2.3,0.4,130,18,0.7647058823529411,40,2.2222222222222223,1.2857142857142858,0.45,0.20202020202020202,0.5217391304347826,1,2,1,1,8,10,6,0
7,459,13,3.0,1.0,0.7,339,66,0.738562091503268,120,1.8181818181818181,5.076923076923077,0.19,0.22727272727272727,0.49514563106796117,2,2,0,0,6,7,9,0
5,283,8,3.2,0.8,0.75,198,62,0.6996466431095406,85,1.3709677419354838,7.75,0.35,0.22849462365591397,0.46093750000000006,3,3,1,0,8,9,9,0
22,212,24,4.0,1.0,0.4,159,9,0.75,53,5.888888888888889,0.375,0.13,0.2560386473429952,0.5623987034035656,1,3,0,0,5,8,9,1
0,165,2,17.7,2.3,0.5,165,178,1.0,0,0.0,89.0,0.14,0.0,0.5154994259471872,0,4,0,0,9,6,10,1
1,311,5,20.3,0.3,0.5,133,70,0.42765273311897106,178,2.5428571428571427,14.0,0.45,1.2714285714285714,0.3856749311294766,0,0,0,0,8,8,8,1
0,281,3,20.3,0.3,0.5,196,149,0.697508896797153,85,0.5704697986577181,49.666666666666664,0.16,0.5704697986577181,0.5452616690240453,0,4,0,1,7,5,9,1
5,288,6,-0.1,0.1,0.95,252,62,0.875,36,0.5806451612903226,10.333333333333334,0.34,0.09677419354838711,0.3744356659142211,9,1,0,0,8,10,7,0
9,424,13,7.7,3.7,0.75,424,53,1.0,0,0.0,4.076923076923077,0.39,0.0,0.5893186003683241,3,1,0,0,9,6,9,0
36,445,58,5.8,0.8,0.85,311,13,0.698876404494382,134,10.307692307692308,0.22413793103448276,0.15,0.2785862785862786,0.3824038794596466,6,3,1,0,10,5,10,0
7,216,13,1.8,2.2,0.75,151,20,0.6990740740740741,65,3.25,1.5384615384615385,0.15,0.40625,0.4231759656652361,3,1,0,0,5,8,6,1
6,425,6,9.3,1.3,0.6,425,124,1.0,0,0.0,20.666666666666668,0.35,0.0,0.3594890510948906,7,4,1,0,6,9,6,0
3,223,4,7.3,0.7,0.6,193,92,0.8654708520179372,30,0.32608695652173914,23.0,0.42,0.08152173913043478,0.5386064030131826,7,1,0,0,7,10,10,0
111,136,114,-20.7,0.7,0.3,136,2,1.0,0,0.0,0.017543859649122806,0.27,0.0,0.4650934119960668,4,2,0,0,6,7,9,0
4,45,4,-0.3,0.3,0.95,45,13,1.0,0,0.0,3.25,0.33,0.0,0.5123966942148761,9,1,0,0,10,10,6,0
9,271,12,3.4,0.6,0.7,271,47,1.0,0,0.0,3.9166666666666665,0.23,0.0,0.5596919127086007,2,2,0,0,8,7,9,0
636,399,693,5.5,0.5,0.85,0,0,0.0,399,0.22939751380118353,0.0,0.19,0.05210173733804476,0.5365555532536411,6,2,0,0,4,7,9,1
0,124,1,8.2,4.2,0.9,124,253,1.0,0,0.0,253.0,0.27,0.0,0.4737889847378899,8,0,1,0,9,7,8,1
3,170,9,0.3,0.7,0.9,87,18,0.5117647058823529,83,4.611111111111111,2.0,0.44,1.1527777777777777,0.5294855708908407,5,1,0,0,4,8,6,1
0,297,2,0.2,0.2,0.95,297,229,1.0,0,0.0,114.5,0.19,0.0,0.5665245680951313,9,0,0,0,8,6,7,1
2,197,6,0.5,0.5,0.95,137,55,0.6954314720812182,60,1.0909090909090908,9.166666666666666,0.19,0.3636363636363636,0.42730158730158735,9,2,1,0,10,6,9,1
0,372,1,3.0,1.0,0.9,372,588,1.0,0,0.0,588.0,0.16,0.0,0.5463917525773196,8,0,0,0,7,7,6,1
2,237,4,19.2,0.8,0.5,194,91,0.8185654008438819,43,0.4725274725274725,22.75,0.21,0.1575091575091575,0.3271097834204631,0,1,0,0,7,6,8,1
378,498,407,7.0,2.0,0.85,498,4,1.0,0,0.0,0.009828009828009828,0.17,0.0,0.488347020232142,6,0,0,0,5,5,7,0
3,234,4,3.0,1.0,0.9,234,82,1.0,0,0.0,20.5,0.13,0.0,0.35397039030955585,8,4,0,1,4,9,6,0
0,472,2,18.2,1.8,0.5,472,478,1.0,0,0.0,239.0,0.42,0.0,0.32839721254355403,0,0,0,0,10,6,9,1
2,202,3,7.6,3.6,0.9,202,114,1.0,0,0.0,38.0,0.13,0.0,0.42088091353996737,8,4,1,0,10,10,9,0
6,424,10,-1.4,2.4,0.9,424,89,1.0,0,0.0,8.9,0.43,0.0,0.49427312775330395,5,1,1,1,7,7,9,0
0,385,3,2.8,1.8,0.9,385,223,1.0,0,0.0,74.33333333333333,0.15,0.0,0.44339622641509435,5,4,1,0,5,8,10,1
23,163,25,3.6,0.4,0.7,163,8,1.0,0,0.0,0.32,0.47,0.0,0.39112487100103194,2,0,0,0,6,6,9,0
134,345,157,2.6,2.4,0.85,330,3,0.9565217391304348,15,5.0,0.01910828025477707,0.14,0.037037037037037035,0.5903926959589149,6,2,0,0,10,9,9,0
565,364,624,4.2,0.8,0.85,364,4,1.0,0,0.0,0.00641025641025641,0.37,0.0,0.4069026159595516,6,2,0,0,9,10,6,0
11,303,14,3.5,0.5,0.7,303,36,1.0,0,0.0,2.5714285714285716,0.27,0.0,0.5444126074498568,2,4,0,0,10,8,8,0
8,342,10,-2.3,3.3,0.9,342,81,1.0,0,0.0,8.1,0.35,0.0,0.5991266375545852,5,2,1,0,10,10,9,0
2,11,6,1.9,0.9,0.9,1,1,0.09090909090909091,10,10.0,0.16666666666666666,0.28,3.3333333333333335,0.42047244094488184,5,1,1,0,6,7,9,1
2,155,7,20.7,0.7,0.5,112,34,0.7225806451612903,43,1.2647058823529411,4.857142857142857,0.32,0.4215686274509804,0.34683098591549294,0,1,0,0,9,9,10,1
4,353,9,7.3,0.7,0.6,309,60,0.8753541076487252,44,0.7333333333333333,6.666666666666667,0.18,0.14666666666666667,0.5745140388768899,7,2,0,0,10,9,10,1
12,428,14,8.9,0.9,0.6,428,36,1.0,0,0.0,2.5714285714285716,0.1,0.0,0.3480662983425415,7,2,0,1,9,9,9,0
104,264,134,5.4,0.4,0.85,184,3,0.696969696969697,80,26.666666666666668,0.022388059701492536,0.41,0.25396825396825395,0.5046021585759005,6,1,0,0,10,8,10,0
0,170,1,6.6,2.6,0.9,170,260,1.0,0,0.0,260.0,0.22,0.0,0.5186488388458832,8,1,0,0,7,10,10,1
7,94,11,1.8,2.2,0.7,66,10,0.7021276595744681,28,2.8,0.9090909090909091,0.3,0.35,0.48563218390804597,2,2,0,1,10,10,9,1
1,16,4,3.4,0.6,0.75,11,5,0.6875,5,1.0,1.25,0.12,0.5,0.40634441087613293,3,2,1,0,4,6,7,1
0,331,4,3.0,2.0,0.9,331,170,1.0,0,0.0,42.5,0.31,0.0,0.5689828801611279,5,0,1,1,8,9,9,1
19,419,27,6.1,1.1,0.4,293,20,0.6992840095465394,126,6.3,0.7407407407407407,0.18,0.315,0.4971319311663481,1,1,0,0,4,8,8,1
3,136,6,-0.6,4.6,0.7,136,35,1.0,0,0.0,5.833333333333333,0.34,0.0,0.5709219858156028,2,2,0,0,10,10,6,1
1,144,4,4.7,3.3,0.6,83,48,0.5763888888888888,61,1.2708333333333333,12.0,0.37,0.6354166666666666,0.36304347826086947,7,4,0,0,8,8,9,1
1,185,2,4.0,0.0,0.9,129,137,0.6972972972972973,56,0.40875912408759124,68.5,0.38,0.20437956204379562,0.5672630881378395,8,2,0,0,9,9,7,1
2,85,6,23.3,3.3,0.5,69,23,0.8117647058823529,16,0.6956521739130435,3.8333333333333335,0.37,0.2318840579710145,0.3320079522862824,0,0,0,0,8,8,8,1
5,371,5,19.1,0.9,0.5,371,125,1.0,0,0.0,25.0,0.1,0.0,0.49786019971469325,0,3,0,0,9,10,9,0
15,246,21,9.3,1.3,0.6,246,18,1.0,0,0.0,0.8571428571428571,0.17,0.0,0.4645161290322581,7,1,1,0,5,6,6,0
3,195,7,1.2,0.2,0.9,142,40,0.7282051282051282,53,1.325,5.714285714285714,0.5,0.33125,0.4967433782023448,5,2,0,0,4,6,8,1
22,321,28,5.2,1.2,0.7,224,16,0.6978193146417445,97,6.0625,0.5714285714285714,0.13,0.26358695652173914,0.4318181818181818,2,1,0,0,10,7,7,0
7,367,10,3.1,2.1,0.9,367,62,1.0,0,0.0,6.2,0.19,0.0,0.41789667896678967,5,1,0,0,4,9,8,0
54,207,57,6.9,1.9,0.85,207,4,1.0,0,0.0,0.07017543859649122,0.33,0.0,0.4571896763621467,6,1,1,0,5,8,9,0
143,378,179,-18.2,1.8,0.3,378,2,1.0,0,0.0,0.0111731843575419,0.39,0.0,0.37044534412955465,4,1,0,0,4,6,10,1
5,280,10,3.8,1.2,0.4,177,36,0.6321428571428571,103,2.861111111111111,3.6,0.15,0.47685185185185186,0.4673913043478261,1,4,0,1,10,6,6,1
7,421,11,3.7,0.3,0.75,339,45,0.8052256532066508,82,1.8222222222222222,4.090909090909091,0.11,0.22777777777777777,0.33078393881453155,3,2,0,1,10,6,8,1
2,461,5,5.0,1.0,0.9,374,142,0.8112798264642083,87,0.6126760563380281,28.4,0.22,0.20422535211267603,0.5643835616438355,8,4,0,0,7,10,8,1
4,390,7,5.0,1.0,0.75,390,89,1.0,0,0.0,12.714285714285714,0.41,0.0,0.3548830811554332,3,0,0,0,4,5,10,1
4,423,5,21.2,1.2,0.5,423,131,1.0,0,0.0,26.2,0.49,0.0,0.43391521197007477,0,4,0,1,7,8,6,0
16,410,20,4.5,3.5,0.6,410,29,1.0,0,0.0,1.45,0.1,0.0,0.37914691943127954,7,4,0,0,7,7,8,0
2,334,5,2.4,2.4,0.95,233,114,0.6976047904191617,101,0.8859649122807017,22.8,0.14,0.2953216374269006,0.3419964559952746,9,4,0,0,5,10,10,1
3,180,4,4.6,3.4,0.6,125,81,0.6944444444444444,55,0.6790123456790124,20.25,0.36,0.1697530864197531,0.41404358353510895,7,4,0,1,9,6,9,0
1,166,2,2.5,1.5,0.9,130,105,0.7831325301204819,36,0.34285714285714286,52.5,0.37,0.17142857142857143,0.4936921783010934,8,0,0,0,7,10,8,1
3,326,3,20.4,0.4,0.5,326,196,1.0,0,0.0,65.33333333333333,0.3,0.0,0.4479638009049774,0,1,1,0,4,9,10,0
545,221,693,4.9,0.1,0.85,154,1,0.6968325791855203,67,67.0,0.001443001443001443,0.12,0.1227106227106227,0.3210630571145592,6,4,0,0,6,9,10,0
391,159,406,7.8,2.8,0.85,159,2,1.0,0,0.0,0.0049261083743842365,0.18,0.0,0.36136071887034665,6,2,0,0,8,10,10,0
1,407,3,17.7,2.3,0.5,340,218,0.8353808353808354,67,0.3073394495412844,72.66666666666667,0.25,0.1536697247706422,0.32265446224256294,0,0,0,0,6,8,9,1
3,445,6,3.3,0.7,0.75,345,93,0.7752808988764045,100,1.075268817204301,15.5,0.2,0.26881720430107525,0.5228215767634855,3,2,0,0,5,8,9,1
1,264,5,0.1,3.9,0.9,84,73,0.3181818181818182,180,2.4657534246575343,14.6,0.17,1.2328767123287672,0.40061633281972264,8,1,0,1,7,8,10,1
5,338,7,20.3,0.3,0.5,329,76,0.9733727810650887,9,0.11842105263157894,10.857142857142858,0.15,0.019736842105263157,0.5490196078431373,0,4,0,0,7,10,10,0
166,136,213,-20.4,0.4,0.3,0,0,0.0,136,0.22939751380118353,0.0,0.37,0.05210173733804476,0.3598351001177857,4,2,0,0,10,10,6,1
3,114,5,-2.5,2.5,0.95,103,31,0.9035087719298246,11,0.3548387096774194,6.2,0.23,0.08870967741935484,0.5054455445544555,9,1,0,0,6,5,7,1
